solution_id,designation,source_id,random_index,ref_epoch,ra_1,ra_error,dec_1,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,QUICK_OBJECT_ID,GLON,GLAT,RA_2,DEC_2,WAVG_EXT_CORRECTED_G,WAVG_MAGERR_PSF_G,WAVG_EXT_CORRECTED_R,WAVG_MAGERR_PSF_R,COLOR,ANGSEP,ISOSEP,PROB,Separation
1636148068921376768,Gaia DR3 4698076296289954048,4698076296289954048,367360269,2016.0,33.05815929907965,0.35554376,-66.06175010788567,0.35728213,-0.042984172045385426,0.39373258,-0.10917098,1.238945,0.5605615925127959,0.46751872,-1.1048780420136457,0.42334425,-0.047920767,0.16153139,-0.21879268,-0.12106304,-0.17420967,-0.09400808,-0.11392674,-0.07965495,-0.23007531,-0.11287138,316,0,315,1,-1.1669002,298.34656,0.0,0.0,31,true,1.7177043,,,,,,,,36,25,0.6642708,42,14,1,0.035696298,50.02454,1,0,0.952446,0.109457,0.025774071,0.27219155,0.06763512,49.729115,16.7201,30.1862,-7.450245,false,331,164.08256176760565,0.748245,219.28989,20.149712,34,120.72463131329445,11.154628,10.822829,20.134052,36,72.47779701274263,7.075195,10.24393,20.097383,1.1774708,0,0,0,0,0,0.036668777,-0.015659332,0.05232811,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,290.5807690632563,-49.08374428068157,334.7354560854145,-67.91160015318333,false,false,0,false,false,false,false,false,false,false,false,3.3750844E-8,5.610628E-13,0.9999978,,,,,,,,,,,,,,,,,,,,,,,11174900190016,290.5808481414642,-49.08374348072723,33.058161538084846,-66.06175053106793,19.985899,0.0038605195,20.228617,0.004561392,-0.24271774,0.0075003398,0.42699778,0.99875766,0.003607947198185899
1636148068921376768,Gaia DR3 4698076296289956352,4698076296289956352,1310410152,2016.0,33.07709979493072,0.5378733,-66.05791543261226,0.65054363,0.2042859664638951,0.62285686,0.3279822,2.9945595,1.9999941265955767,0.7591702,-2.228768656619311,0.91849613,-0.107267715,0.24424666,0.031877633,-0.19073363,-0.19495451,-0.24859361,0.2736354,0.08203324,-0.09981716,-0.27966258,254,0,253,1,1.5869675,293.85507,0.9883936,0.30125844,95,false,,1.697846,0.17180163,-0.03894973,-0.12173574,0.07358085,0.23010057,0.015371166,29,21,1.3696986,33,8,1,0.053343218,94.320335,0,0,1.0708631,0.041706793,0.10890086,0.37002602,0.022884078,147.52051,78.096016,31.169159,15.123849,false,249,113.60335970862928,0.8426161,134.8222,20.54889,23,73.41766204518969,9.268413,7.921277,20.674042,26,87.88648345564545,8.519111,10.316392,19.88809,1.4198889,0,0,0,0,0,0.7859516,0.12515259,0.660799,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,290.5676592198095,-49.08352266450142,334.7539537505901,-67.91664022853107,true,false,0,false,false,false,false,false,false,false,false,0.03488988,6.8525156E-7,0.9651028,,,,,,,,,,,,,,,,,,,,,,,11174900190019,290.56774867495,-49.08352624029885,33.077082184308594,-66.05791518371242,20.948067,0.007448997,20.391994,0.005131143,0.55607224,0.003481486,0.010083668,0.98819506,0.025743429318371234
